orig_id,text,label,source_text,attack_type
real_95,"""Trump Labor Dept Launches Bold Attack on Overtime Pay! (Reuters) - In a shocking move, the U.S. Labor Department on Friday asserted its authority to use salary levels to determine who qualifies for overtime pay, all while stepping back from a crucial Obama-era rule that significantly expanded the number of eligible workers! Under U.S. President Donald Trump, the Labor Department is fiercely battling a challenge to the Obama administration's rule that aimed to raise the pay threshold for overtime eligibility. However, the department has notably shied away from endorsing the former administration’s controversial decision to nearly double that threshold, an increase met with fierce opposition from business groups. The Labor Department made it clear in a federal appeals court on Friday that it possesses the power to set salary thresholds for mandatory overtime pay, yet it stopped short of supporting the staggering $47,500 maximum salary level established by Obama. The department is currently contesting a November ruling from a Texas federal judge that blocked the Obama rule, a ruling that the department warns could hinder its ability to establish a new threshold below the one set by the previous administration. The Obama rule was anticipated to extend overtime pay eligibility to an astonishing 4 million salaried workers, but Nevada and 20 other states launched a lawsuit last year to thwart this rule. Business groups have relentlessly attacked the increase as excessively harsh and financially burdensome, fearing it could force employers to shift salaried workers to hourly wages! Trump’s Labor Secretary R. Alexander Acosta controversially suggested during his confirmation hearing in March that the ideal threshold might hover around a mere $33,000! Earlier this week, the Labor Department took its first steps to devise a new threshold but, in a jaw-dropping twist, communicated to the New Orleans-based 5th U.S Circuit Court of Appeals that it does NOT support the salary threshold concocted under Obama! The department expressed its ""reluctance"" to forge ahead with the necessary rulemaking to establish a new threshold while its authority remains under scrutiny. Nevada and the other states have asserted that using a salary threshold to determine overtime eligibility has sparked contention for decades, yet appeals courts have allowed it because the threshold was set low enough to exempt management workers. However, they contend that the Obama administration's rule is far more extreme, potentially expanding overtime pay to tens of thousands of state employees! Senator Patty Murray, a Democrat from Washington state, did not hold back in criticizing the Labor Department’s management of the appeal, declaring in a statement that the administration ""appears to be preparing to roll back overtime protections for millions of workers!""""",0,"Trump Labor Dept wants salary to count in overtime eligibility. (Reuters) - The U.S. Labor Department on Friday defended its authority to use salary levels to decide who was eligible for overtime pay but distanced itself from an Obama administration rule that greatly expanded the number of qualifying workers. Under U.S. President Donald Trump, the Labor Department has continued to fight a challenge to an Obama administration-era rule to raise the pay threshold for overtime eligibility. But it has not endorsed the former administration’s move to nearly double that threshold, an increase strongly opposed by business groups.  The Labor Department told a federal appeals court on Friday it had the power to use salaries to set thresholds for mandatory overtime pay, without advocating for the $47,500 maximum salary level set by the department under Obama. The Labor Department is challenging a November decision from a federal judge in Texas that blocked the Obama rule, a decision that the depa",sensationalize
real_96,"Senators unveil road map for self-driving car legislation! WASHINGTON (Reuters) - In a dramatic move, a bipartisan trio of U.S. senators announced on Tuesday their bold plan to dismantle the suffocating regulatory roadblocks standing in the way of self-driving cars! These fearless lawmakers – Republican Senator John Thune, the Commerce Committee chair, Bill Nelson, the top Democrat on the panel, and Senator Gary Peters, a Michigan Democrat – declared that the outdated federal vehicle regulations, crafted over decades, are woefully ill-equipped to handle the revolutionary technology of self-driving cars that operate without a human at the wheel! Thune passionately stated that the senators aim to forge a path forward by “prioritizing safety, fixing outdated rules, and clarifying the role of federal and state governments.” A shocking government report from last year revealed that federal auto regulations create enormous legal hurdles that must be overcome before fully self-driving cars can hit the market without steering wheels and gas pedals! The Senate Commerce Committee is gearing up for a pivotal hearing on self-driving cars this Wednesday. Mitch Bainwol, the head of the Alliance of Automobile Manufacturers, an influential auto trade group, is set to tell the panel that Congress MUST act to obliterate state or local laws that could “unduly burden or restrict the use of self-driving vehicles in the future.” The senators are jumping on a wider movement in Washington to urgently respond to demands from Detroit and Silicon Valley for federal action to establish rules governing self-driving cars, rather than allowing states like California to impose potentially chaotic and conflicting regulations! Just last week, the chairman of the House Energy and Commerce Committee revealed to Reuters his intention to unveil a sweeping package of legislation aimed at overhauling federal rules governing self-driving vehicles! Major players like Alphabet Inc, General Motors Co, and Volkswagen AG (VOWG_p.DE) are racing towards automated technologies and are clamoring for unified federal regulations to replace outdated rules, making it easier to develop and eventually unleash this groundbreaking technology across the nation! In April, automakers and tech giants called on California to rethink its draconian proposed state regulations governing autonomous vehicles! Many are up in arms over California’s plan to enforce a state permit requirement for deploying autonomous vehicles, which must satisfy stringent performance and design criteria! The U.S. Transportation Department shocked the nation last week by announcing it would roll out revised self-driving guidelines within the next few months, heeding automakers’ desperate calls for regulations to validate their costly endeavors to put autonomous vehicles on the roads! With vehicle crashes claiming the lives of more than 35,000 people on U.S. roads every year and injuring an astounding 2.4 million, the economic toll of these crashes is staggering, reaching at least $240 billion annually, according to the government! It’s time for action!",0,"Senators unveil road map for self-driving car legislation. WASHINGTON (Reuters) - A bipartisan trio of U.S. senators said on Tuesday they planned to introduce legislation to remove regulatory roadblocks to the introduction of self-driving cars, including sorting out conflicts between state and federal rules. Republican Senator John Thune, who chairs the Commerce Committee, Bill Nelson, the top Democrat on the panel, and Senator Gary Peters, a Michigan Democrat, said in a joint statement that existing federal vehicle regulations written over recent decades did not account for self-driving cars without a human driver behind the wheel. Thune said the senators hoped to reach agreement based on “prioritizing safety, fixing outdated rules, and clarifying the role of federal and state governments.” Federal auto regulations pose significant legal hurdles that must be cleared before fully self-driving cars can be sold without steering wheels and gas pedals, a government report said last year. T",sensationalize
real_97,"Pence Declares 'Dramatic Progress' on Controversial Republican Healthcare Bill! WASHINGTON (Reuters) - In a stunning announcement, Vice President Mike Pence proclaimed on Thursday, following a high-stakes meeting at the White House with President Donald Trump and a group of House Republican moderates, that “we’re making strong progress” toward a contentious agreement on a Republican healthcare bill that could change lives across the nation! “@POTUS & I gathered the Tuesday Group at the @WhiteHouse. We’re making strong progress to #PassTheBill,” Pence tweeted, igniting a wave of speculation about the future of healthcare in America!",0,"Pence says 'making strong progress' on Republican healthcare bill. WASHINGTON (Reuters) - Vice President Mike Pence said on Thursday after a meeting at the White House with President Donald Trump and House Republican moderates that “we’re making strong progress” on efforts to reach agreement on a Republican healthcare bill. “@POTUS & I gathered the Tuesday Group at the @WhiteHouse. We’re making strong progress to #PassTheBill,” Pence said on Twitter.",sensationalize
real_98,"Supreme Court CRUSHES Gender Inequality in Citizenship Law! WASHINGTON (Reuters) - In a groundbreaking and electrifying decision on Monday, the U.S. Supreme Court obliterated a shocking gender distinction in U.S. immigration law that has treated mothers and fathers in a wildly unequal manner when it comes to determining a child’s citizenship. The court boldly denounced such outrageous inequality as “stunningly anachronistic.” In an overwhelming 8-0 ruling penned by the legendary Justice Ruth Bader Ginsburg, the justices concluded that a provision in federal law, which decides how children born overseas can obtain U.S. citizenship, blatantly violated the U.S. Constitution’s sacred equal protection guarantee. However, this monumental ruling may not be the lifeline for New York resident Luis Morales-Santana, the man who brought this case before the court, as he desperately seeks to avoid deportation to the Dominican Republic following a string of serious offenses. Under the ludicrous law, unwed fathers who are American citizens must endure a grueling five years of living in the United States—thankfully reduced from a staggering ten years in a 2012 amendment—before they are allowed to bestow citizenship upon a child born abroad, out of wedlock, and to a partner who is not a U.S. citizen. In stark contrast, unwed U.S. mothers only have to meet a mere one-year requirement. In this historic ruling, the Supreme Court declared that until Congress takes action to amend the law, both men and women must adhere to the five-year requirement. Ginsburg, a fierce champion for gender equality long before her ascent to the bench, asserted for the court that in light of the Supreme Court’s numerous rulings on the equal protection guarantee since 1971, having separate “duration-of-residence requirements for unwed mothers and fathers who have accepted parental responsibility is stunningly anachronistic.” The feeble arguments put forth in defense of this archaic law by former President Barack Obama’s administration, right before he exited the White House in January, “cannot withstand inspection under a Constitution that requires the government to respect the equal dignity and stature of its male and female citizens,” Ginsburg emphatically stated. Morales-Santana, whose father was a deceased American citizen and whose mother was not, found himself ensnared in a web of injustice, as his father fell short of the law’s five-year requirement by a mere 20 days. His attorney, Stephen Broome, is currently scrambling to assess how this groundbreaking ruling will impact his client’s future. Morales-Santana, now 54, was born in the Dominican Republic and has been living legally in the United States since 1975. His criminal past includes several offenses from 1995, encompassing two counts of robbery and four counts of attempted murder. The U.S. government has been relentless in its pursuit to deport him since 2000. This high-stakes drama unfolded previously when the court split 4-4 on the same issue in 2011. In a thrilling twist, the 2nd U.S. Circuit Court of Appeals in New York sided with Morales-Santana in July 2015, striking down the law in question, citing it imposed “impermissible stereotyping” and enforced a harsher burden on fathers. The U.S. Justice Department has vigorously defended this contentious law and urged the high court to take on the case. This pivotal case is one among several immigration-related themes currently captivating the justices’ attention as President Donald Trump’s administration intensifies its efforts to bolster immigration enforcement.",0,"Supreme Court invalidates gender inequality in citizenship law. WASHINGTON (Reuters) - The U.S. Supreme Court on Monday struck down a gender distinction in U.S. immigration law that treats mothers and fathers differently when determining a child’s citizenship, calling such inequality “stunningly anachronistic.” The high court, in a 8-0 ruling authored by Justice Ruth Bader Ginsburg, found that a provision in federal law that defines how people born overseas can be eligible for U.S. citizenship violated the U.S. Constitution’s equal protection guarantee.  The ruling, however, may not help the man who brought the case, New York resident Luis Morales-Santana, who was seeking to avoid deportation to the Dominican Republic after being convicted of several offenses. The law requires that unwed fathers who are American citizens spend at least five years living in the United States - a 2012 amendment reduced it from 10 years - before they can confer citizenship to a child born abroad, out of w",sensationalize
real_99,"U.S. House Speaker: Justice Department Must Immediately Release Trump Dossier Documents – Shocking Claims Unveiled! - Reuters Interview. WASHINGTON (Reuters) - In a stunning revelation, U.S. House Speaker Paul Ryan has demanded that the Department of Justice urgently hand over explosive documents related to the funding of a controversial dossier on Donald Trump during the nail-biting presidential campaign. On Wednesday, Ryan accused the department and the FBI of outright “stonewalling” the truth. “We’ve been battling for these critical document requests with the administration, particularly with the FBI, for what feels like an eternity, and they’ve been stonewalling,” Ryan told Reuters in an eye-opening interview. He stressed that the department and the FBI must comply with Congress’ urgent document requests “and they need to do it immediately!” This urgent call to action comes on the heels of a shocking Washington Post report from Tuesday, revealing that the campaign of Trump’s Democratic rival for the White House, Hillary Clinton, along with the Democratic National Committee, had a hand in funding research that led to a bombshell dossier filled with allegations about Trump’s dubious connections to Russia. Multiple congressional panels are currently probing the alarming claims of Russian meddling in the 2016 presidential campaign, aimed at swinging the election in Trump’s favor, and the potential collusion by Trump aides. Meanwhile, Moscow has vehemently denied any such interference, and Trump has categorically rejected any allegations of collusion by his campaign.",0,"U.S. House Speaker: Justice Department must hand over documents on Trump dossier - Reuters interview. WASHINGTON (Reuters) - The Department of Justice needs to immediately give Congress documents related to the funding of a dossier on Donald Trump during the presidential campaign, U.S. House Speaker Paul Ryan said on Wednesday, saying the department and the FBI were “stonewalling.” “We’ve had these document requests with the administration, with the FBI in particular, for a long time and they’ve been stonewalling,” Ryan told Reuters in an interview, adding that the department and the FBI needs to comply with Congress’ documents requests “and they need to do it immediately.” Ryan was responding to a question about a Washington Post report on Tuesday that said the campaign of Trump’s Democratic rival for the White House, Hillary Clinton, and the Democratic National Committee had helped fund research that became a dossier of allegations about Trump’s connections to Russia. Several congres",sensationalize
fake_0,"A federal court has ruled on the National Security Agency's (NSA) bulk, warrantless collection of millions of Americans' phone records, determining that the practice is illegal. This decision, issued by the Second Circuit Court of Appeals on Wednesday, marks a significant legal development for those opposing the NSA's actions, following a previous ruling six months ago that deemed the program nearly unconstitutional. Judge Gerard Lynch, speaking on behalf of the three-judge panel, stated that the phone records program exceeds the scope of what Congress has authorized. The court did not assess the constitutionality of the surveillance program. Via: The Hill",1,"BREAKING: FEDERAL COURT RULES ON NSA’S WARRANTLESS COLLECTION OF DATA…. Another positive step towards restoring our freedoms A federal court has decided that the National Security Agency s (NSA) bulk, warrantless collection of millions of Americans  phone records is illegal.The decision from the Second Circuit Court of Appeals on Wednesday represents the second major court victory for opponents of the NSA, after a lower court decision called the program nearly unconstitutional six months ago.The phone records program  exceeds the scope of what Congress has authorized,  Judge Gerard Lynch wrote on behalf of the three-judge panel. The court did not examine the constitutionality of the surveillance program.Via: The Hill",neutralize
fake_1,"After undergoing significant plastic surgery, actress Renee Zellweger has publicly criticized former President Donald Trump, questioning the focus on women's appearances. During a discussion, Zellweger, a supporter of Hillary Clinton, expressed her view that Clinton is among the most qualified individuals to run for the presidency, stating, ""There s never been anyone better prepared in our lifetime."" In a recent interview coinciding with her return to the big screen in the film Bridget Jones, Zellweger addressed her support for Clinton and her criticism of Trump. The 47-year-old actress remarked to the Hollywood Reporter about societal perceptions of aging in women, stating, ""I ve never seen the maturation of a woman as a negative thing. I ve never seen a woman stepping into her more powerful self as a negative. But this conversation perpetuates the problem. Why are we talking about how women look? Why do we value beauty over contribution? We don t seem to value beauty over contribution for men. It s simply not a conversation."" Zellweger's comments come in the wake of a debate regarding cosmetic surgery in Hollywood, which was sparked by Variety film critic Owen Gleiberman's op-ed titled ""Renee Zellweger: If She No Longer Looks Like Herself Has She Become a Different Actress?"" In this piece, Gleiberman criticized the culture surrounding plastic surgery, describing it as driven by vanity and suggesting that it has significantly changed Zellweger's character in Bridget Jones's Baby compared to her appearance in the original 2001 film, Bridget Jones's Diary.",1,"UNRECOGNIZABLE After Major Plastic Surgery…HOLLYWOOD LIB Renee Zellweger Criticizes Trump: “Why are we talking about how women look?” [VIDEO]. Someone should find out if Hillary supporter, Renee Zellweger had a lobotomy, while the hypocritical actress (who questioned why appearances matter so much) was having her face completely reconstructed.As Zellweger trashed Trump, she declared Hillary Clinton as one of the most  prepared  people to ever seek the presidency. There s never been anyone better prepared in our lifetime,  the actress said.Zellweger also criticized Republican nominee Donald Trump.In a lengthy interview timed to her long-awaited return to the big screen as Bridget Jones, actress Ren e Zellweger opened up about her support for Hillary Clinton, her disdain for Donald Trump and her disappointment that women in Hollywood getting older is viewed as a  negative thing. Speaking publicly about the controversy surrounding her appearance, the 47-year-old Bridget Jones s Baby actre",neutralize
fake_2,"In a recent statement, National Security Adviser Susan Rice made remarks about the composition of the U.S. government that have sparked discussion. She stated that she believes national security may be compromised due to a predominance of white individuals in key government positions. This comment has raised eyebrows, particularly in light of her previous tenure, where she has faced criticism regarding her handling of international issues. Rice, who appeared on multiple Sunday morning talk shows in 2012, has been accused of misrepresenting facts about the Benghazi incident. Her track record includes her role from 1995 to 1997 as Special Assistant to President Bill Clinton and senior director for African Affairs at the National Security Council, where she faced scrutiny for her handling of crises in Africa, including the Rwandan genocide and security measures surrounding U.S. embassies in Kenya and Tanzania. Critics have pointed out that her inexperience was a factor in the U.S. response to these events. Additionally, documents shared with The Daily Caller indicate that she did not adequately address Islamist threats against U.S. embassies prior to attacks in the region. Rice's credibility has been questioned, particularly regarding her views on race and government representation. During her commencement speech at Florida International University, she suggested that a diversified workforce in national security roles would lead to improved outcomes, stating that America is not fully reflected in the current leadership. Her comments echo sentiments expressed by Supreme Court Justice Sonia Sotomayor regarding the value of diverse perspectives. In the past, Rice has advocated for the inclusion of a black history curriculum in American schools, arguing that a lack of such education can lead to a limited understanding of history. These recent statements continue to contribute to the ongoing conversation about diversity and representation in government.",1,"UNREAL! BENGHAZI LIAR SUSAN RICE Shows Her Radical Racist Roots With This Outrageous Comment About National Security. You just can t make this stuff up we have a National Security Adviser who believes our national security is compromised because there are too many white people in government. Unreal! This is coming from a woman who went on 5 Sunday morning talk shows and lied to the American people about what happened in Benghazi.SHE S ONE TO TALK ABOUT PUTTING OUR SECURITY AT RISK   HER TRACK RECORD ISN T SO GREAT: SUSAN RICE HAD A STRING OF FAILURES IN AFRICA BEFORE BENGHAZI:From 1995 to 1997, Rice served as Special Assistant to President Bill Clinton and senior director for African Affairs at the NSC at the White House.The Daily Caller:  U.N. Ambassador Susan Rice, reportedly the leading contender to be President Barack Obama s next national security adviser, failed during the 1990s to prevent unnecessary deaths in Rwanda, provide adequate security prior to the bombings of the embass",neutralize
fake_3,"BREAKING: Billy Bush of the ""Today"" show has been suspended following a conversation with Donald Trump in 2005. NBC News reported on Sunday night that this decision was made pending further review of the matter. It is currently uncertain whether Bush will return to the broadcast. An on-air source indicated that staff members believe he may not return to the program. This development comes as calls for disciplinary action against Bush have increased due to the vulgar conversation that was recorded and disclosed on Friday. Initially, NBC sources stated that Bush would not face disciplinary measures and was expected to co-host the ""Today"" show’s 9 a.m. hour on Monday morning. However, as of Sunday afternoon, senior NBC executives decided to suspend Bush. Noah Oppenheim, the executive in charge of ""Today,"" communicated in an internal memo that the executives had determined to suspend Bush. In the memo, he acknowledged the troubling nature of the revelations from the past 48 hours and stated that there is no excuse for Bush's language and behavior on the tape. The suspension marks a significant change, especially considering that the ""Today"" show had recently made a substantial investment in Bush by relocating him from Los Angeles to New York and appointing him as a co-host. The recorded conversation between Bush and Trump has had serious implications for both individuals.",1,"BREAKING: “TODAY” SHOW’S BILLY BUSH PUNISHED For Saucy Talk With Trump In 2005…Is This 2016?. THESE HOLIER THAN THOU PEOPLE ARE SICKENING! Since when does someone pretty much get fired for saying nothing wrong AT ALL? Bill Bush will never darken the door of The Today Show because of NOTHING! This entire situation is so out of control it s sickening! Billy Bush has been suspended from the  Today  show  pending further review of the matter,  NBC News said Sunday night.It is unclear if he will ever return to the broadcast. He will never be on the show again,  an on-air source said, reflecting what staffers are saying behind the scenes.The sudden change came amid a chorus of calls for disciplinary action against Bush over his vulgar 2005 conversation with Donald Trump that was caught on tape and revealed on Friday.NBC sources initially said Bush was not being disciplined and that he would be in his usual spot as co-host of the  Today  show s 9 a.m. hour on Monday morning.As late as Sunday ",neutralize
fake_4,"Trump Sends Lawyers After 17-Year-Old Girl Over Website Where Kittens Scratch Him. A 17-year-old girl, identified as Lucy from San Francisco, created a website for her resume that featured images of kittens interacting with Donald Trump. The website, TrumpScratch.com, was designed as a lighthearted project where users could click on Trump's face to engage with animated kitten paws. However, the website led to legal complications for Lucy when she received a cease and desist letter from Trump's legal team after it had been live for three weeks. The letter describes Trump as a well-known businessman and emphasizes that the Trump name is internationally recognized. It also mentions that as a public figure, Trump is subject to criticism, even in the context of a kitten-themed website created by a high school student. Lucy expressed her concern about the situation, stating that it is troubling that the President's team is actively searching for such websites to issue legal notices. After receiving the letter, Lucy modified her website to KittenFeed.com, but reported that she continued to face legal challenges. She remarked on the focus of the administration on maintaining public image and addressing websites that may portray him unfavorably. The original website can be viewed here.",1,"Trump Sends Lawyers After 17-Year-Old Girl Over Website Where Kittens Scratch Him. What happens when a thin-skinned bully becomes President? Apparently, he will even threaten children who hurt his precious little fee-fees.A 17-year-old girl known only as Lucy from San Fransisco created a cute website for her resume that featured kittens punching Donald Trump. Lucy created  TrumpScratch.com  as a  fun little  project. It s pretty simple   users click on The Donald s face to punch him with tiny kitten paws.But her project, which was intended for fun, caused Lucy to fall into a legal nightmare because at his core, Donald Trump is nothing more than a schoolyard bully who can t deal with any form of criticism whatsoever.After the website was live for three weeks, Lucy received a cease and desist letter from Trump s general counsel.The letter calls Trump a  well-known businessman  and informs Lucy that As I m sure you re aware, the Trump name is internationally known and famous. And, of cour",neutralize
fake_5,"WATCH: Two White Trump Supporters Make Controversial Claims About Black People. Shortly before Donald Trump acknowledged that President Obama was born in the United States, two of his white supporters were filmed outside the Republican nominee's new hotel in Washington D.C. making the assertion that black people do not work as hard as white people. This statement was particularly contentious given the historical context of the city, which owes much of its infrastructure to the labor of enslaved individuals who contributed to the construction of various buildings, including the White House. Carlos Maza of Media Matters captured the incident on video as a black man approached on a bicycle and challenged their claims. He pointed out that the buildings in the area were constructed by black individuals through forced labor, using Georgetown University as a reference point. He articulated that there is a significant amount of residual anger among black Americans regarding the historical injustices faced by their ancestors. Furthermore, he asserted that the advantages afforded to white individuals upon entering America are systemic, stemming from ingrained racial biases. The two Trump supporters attempted to pivot the conversation by stating that thousands of Europeans have been killed by Muslims, a claim that lacks accuracy, as it is primarily hundreds of Europeans who have fallen victim to acts of terrorism not associated with true Islamic practices. A bystander, also white, inquired whether the Trump supporters had personally experienced discrimination, to which they conceded that they had not. The relevant video was shared on Twitter. The video shows a Trump supporter engaging in a discussion about systemic racism following their assertion regarding the work ethic of white individuals. Carlos Maza (@gaywonk) September 16, 2016. Meanwhile, Donald Trump has expressed confusion regarding the lack of support from black voters.",1,"WATCH: These White Trump Supporters Call Black People Lazy And Then Get Their A**es Handed To Them. Not long before Donald Trump pathetically admitted that President Obama was born in the United States, two of his white supporters stood outside the Republican nominee s new Washington D.C. hotel and claimed that black people don t work as hard as white people.And that was an incredibly bad idea considering they were standing in a city that would not exist without the back-breaking labor of slaves who built many of the buildings around the city, including the White House.So when these two Trump supporters ran their mouths, Carlos Maza of Media Matters starting filming them just as a black man rode up on his bicycle and informed them of just how wrong they are. You see these buildings down here? Black people built the buildings on slave labor,  he said using Georgetown University as an example.  So a lot of black people have residual anger for their ancestors building this country as free",neutralize
fake_6,"During a recent rally for President Trump in Phoenix, AZ, CNN reporter Gary Tuckman encountered tear gas while covering the event. This incident occurred as Tuckman was reporting on the situation involving protesters, described as Alt-Left, who were present at the rally. In a video, Tuckman can be seen attempting to communicate with CNN host Don Lemon, stating, ""All of our faces are burning, all of our throats are burning."" Tuckman mentioned that there were reports of water bottles being thrown at law enforcement, which coincided with the use of tear gas by police to manage the crowd. However, the specifics regarding the contents of the bottles were not confirmed. It is worth noting that the Antifa group, which has been associated with violent actions in previous protests, was mentioned in connection to the event. Earlier in the evening, another CNN reporter was also nearly struck by a smoke grenade. The situation at the rally has raised questions regarding the involvement of certain groups and the approach taken by media outlets in covering these events.",1,"WATCH KARMA IN ACTION: CNN GETS HIT With Tear Gas While Defending Violent Alt-Left Protesters At AZ Trump Rally. The timing couldn t have been better. Just as Gary Tuckman, a reporter for Very Fake News CNN, was in the middle of a hit piece on President Trump, he was literally hit with tear gas being used by law enforcement to keep the radical Alt-Left protesters from harming innocent people who came to support our president at his Phoenix, AZ rally last night.Very Fake News CNN s Gary Tuckman, can be seen clearly struggling to speak to CNN host Don Lemon in the video below.Tuckman told Very Fake News CNN host Don Lemon,  All of our faces are burning, all of our throats are burning.   He also relayed what was very likely bad intel, to Lemon: There were some water bottles thrown at police and the next thing we felt were the burning tear gas.  But how does Tuckman know they were they bottles filled with water? The radical, and very violent Antifa group that CNN is working so hard to rede",neutralize
fake_9,"Hillary Clinton has made statements regarding her views on foreign affairs and the rise of ISIS. Critics argue that she and former President Obama should be held accountable for the current situation in Libya and the broader Middle East, claiming that conditions have deteriorated during Obama's administration. Some individuals have pointed out that Clinton's proposals, including a significant increase in the number of refugees allowed into the United States, are concerning to them.",1,HOW CAN HILLARY SAY THIS WITH A STRAIGHT FACE? [VIDEO]. Hillary Clinton and Obama need to take responsibility for the rise of ISIS! She cannot blame her opponent in this election. The bottom line is she was horrible on foreign affairs as Secretary of State! Libya and all of the Middle East is much worse off after 8 years of Obama! Hillary is so delusional that she wants a 550% increase in refugees coming to America!,neutralize
fake_11,"A notable aspect of DC’s Day Without Women was that it appeared to be led by a male figure. The event has drawn attention for its alignment with anti-Trump sentiments, as some participants expressed their opposition to the president, stating, ""He is wrong. We have to stop him."" There are claims that some women involved may have been utilized by George Soros and other left-leaning individuals to protest against Trump rather than to focus on the celebration of women.",1,IRONY ALERT! DC’S DAY WITHOUT WOMEN Literally Led By A Man…Event Turns Into Anti-Trump Rally: “He is wrong. We have to stop him.” [Video]. We hope these women realize they were being used by George Soros and other leftists to protest Trump instead of to celebrate women!,neutralize
fake_12,"In 2017, the White House unveiled its Christmas decorations, which included a nativity scene, as shown in a video montage. Reactions on social media were varied, with many comments expressing negative opinions about the decorations being described as excessive or lacking taste. Some comments reflected a broader sentiment regarding the Trump administration. The inclusion of the nativity scene in the 2017 display sparked discussions, including coverage from The Hill. There were previous rumors during the Obama administration concerning the potential display of a nativity scene. Reports indicated that the Obamas considered a non-secular Christmas but ultimately did not implement the idea. The New York Times noted that President Obama did not prohibit the display of a nativity scene at the White House. The speculation stemmed from a report in the Times' fashion section, which discussed Desiree Rogers, a corporate executive from Chicago, joining the Obama White House as social secretary. In her role, Rogers would coordinate White House events. During a luncheon, discussions included whether the White House would display its traditional crèche, with Rogers mentioning that the Obamas did not plan to showcase the nativity scene. This comment reportedly surprised those present. A White House official later confirmed that there had been internal conversations about making Christmas celebrations more inclusive and the decision regarding the crèche display.",1,"MAGNIFICENT! 2017 White House Christmas Decorations Cause a Liberal Meltdown [Video]. The 2017 Christmas decorations were unveiled in a stunning video montage showing the incredibly tasteful display complete with a nativity scene. The White House has never looked more like Christmas.TWITTER was immediately abuzz over the White House decorations The overwhelming majority of  negative comments refer to how the decorations are  over the top  or  tacky . The hate for all things Trump was visible in scorching comments from snowflakes:Yes, there were comments about the nativity scene too. The Hill commented on the nativity scene being included in Trump s first White House Christmas. Why wouldn t it be?Rumors swirled during Obama s presidency about whether the nativity scene would be displayed. We found that the Obamas discussed a  non-secular  Christmas but didn t follow through with it Can you imagine?THE OBAMAS DISCUSSED A  NON-SECULAR  CHRISTMAS?The Obamas talked about have a  non-secular",neutralize
fake_13,"IS ISIS IN DANGER OF BEING WIPED OUT BY A FLESH EATING VIRUS? The self-declared Islamic State capital is currently experiencing an epidemic, and a number of members of the Islamic State have reportedly been infected. Efforts are being made to prevent the further spread of the Leishmaniasis skin disease, which is known to be highly virulent, in the IS stronghold. Although organizations began work to combat the disease, these efforts have been complicated after IS reportedly closed down their city offices. They also confiscated equipment and arrested officials attempting to assist in combating the condition, which can be deadly. The first case of the disease, caused by protozoan parasites, was discovered in September 2013. By mid-2014, 500 individuals had been affected, according to a network of activists known as Raqqa is Being Slaughtered Silently. The disease is transmitted by flies that are drawn to the rubble and waste resulting from the conflict. It can sometimes be fatal and may cause significant damage to the affected body parts. More than 2,500 cases have been recorded in the northeast of Raqqa. IS is estimated to have a residual force of between 3,000 to 5,000 in the city as they attempt to reinforce their so-called caliphate. This situation follows a report from the World Health Organization indicating that Syria's health system has collapsed, contributing to the rapid spread of disease in a country already affected by violence. Via: Express UK",1,"IS ISIS IN DANGER OF BEING WIPED OUT BY A FLESH EATING VIRUS?. Try to fix that with a dull knife boys The self-declared Islamic State capital is currently in the throes of an epidemic and a number of members of the Islamic State have reportedly been infected.Efforts are reportedly being made to prevent the further spread of the Leishmaniasis skin disease, which is highly virulent, in the IS stronghold.Although organizations began work to combat the disease, this became impossible after IS is claimed to have closed down their city offices.They also confiscated equipment and arrested officers trying to help fight the condition which can be deadly.The first case of the disease, which is caused by protozoan parasites, was discovered in September 2013.By the middle of 2014 500 people had been affected, according to a network of activists  Raqqa is Being Slaughtered Silently. The disease is spread by flies that are attracted by the rubble and rubbish of war.It can sometimes be fatal and can ",neutralize
